sale_id,sale_date,product_id,region_id,units_sold,sales_amount,promotion_id
631,2025-07-08,P001,R01,156,234.0,
632,2025-07-08,P001,R02,258,328.95,PROM01
633,2025-07-08,P001,R03,162,243.0,
634,2025-07-08,P001,R04,251,320.02,PROM02
635,2025-07-08,P001,R05,188,282.0,
636,2025-07-08,P002,R01,101,161.6,
637,2025-07-08,P002,R02,114,182.4,
638,2025-07-08,P002,R03,116,185.6,
639,2025-07-08,P002,R04,111,177.6,
640,2025-07-08,P002,R05,98,156.8,
641,2025-07-08,P003,R01,80,176.0,
642,2025-07-08,P003,R02,80,176.0,
643,2025-07-08,P003,R03,88,193.6,
644,2025-07-08,P003,R04,93,204.6,
645,2025-07-08,P003,R05,80,176.0,
646,2025-07-08,P004,R01,74,222.0,
647,2025-07-08,P004,R02,65,195.0,
648,2025-07-08,P004,R03,79,237.0,
649,2025-07-08,P004,R04,76,228.0,
650,2025-07-08,P004,R05,71,213.0,
651,2025-07-08,P005,R01,213,170.4,
652,2025-07-08,P005,R02,249,199.2,
653,2025-07-08,P005,R03,227,181.6,
654,2025-07-08,P005,R04,356,284.8,
655,2025-07-08,P005,R05,233,186.4,
656,2025-07-08,P006,R01,135,162.0,
657,2025-07-08,P006,R02,154,184.8,
658,2025-07-08,P006,R03,141,169.2,
659,2025-07-08,P006,R04,136,163.2,
660,2025-07-08,P006,R05,131,157.2,
661,2025-07-08,P007,R01,54,243.0,
662,2025-07-08,P007,R02,57,256.5,
663,2025-07-08,P007,R03,64,288.0,
664,2025-07-08,P007,R04,62,279.0,
665,2025-07-08,P007,R05,64,288.0,
666,2025-07-08,P008,R01,49,137.2,
667,2025-07-08,P008,R02,36,100.8,
668,2025-07-08,P008,R03,55,154.0,
669,2025-07-08,P008,R04,52,145.6,
670,2025-07-08,P008,R05,47,131.6,
671,2025-07-08,P009,R01,45,130.5,
672,2025-07-08,P009,R02,36,104.4,
673,2025-07-08,P009,R03,40,116.0,
674,2025-07-08,P009,R04,35,101.5,
675,2025-07-08,P009,R05,44,127.6,
676,2025-07-08,P010,R01,29,92.8,
677,2025-07-08,P010,R02,32,102.4,
678,2025-07-08,P010,R03,31,99.2,
679,2025-07-08,P010,R04,27,86.4,
680,2025-07-08,P010,R05,34,108.8,
681,2025-07-08,P011,R01,32,64.0,
682,2025-07-08,P011,R02,33,66.0,
683,2025-07-08,P011,R03,35,70.0,
684,2025-07-08,P011,R04,38,76.0,
685,2025-07-08,P011,R05,38,76.0,
686,2025-07-08,P012,R01,58,145.0,
687,2025-07-08,P012,R02,74,185.0,
688,2025-07-08,P012,R03,54,135.0,
689,2025-07-08,P012,R04,67,167.5,
690,2025-07-08,P012,R05,56,140.0,
691,2025-07-08,P013,R01,49,127.4,
692,2025-07-08,P013,R02,55,143.0,
693,2025-07-08,P013,R03,47,122.2,
694,2025-07-08,P013,R04,42,109.2,
695,2025-07-08,P013,R05,48,124.8,
696,2025-07-08,P014,R01,34,119.0,
697,2025-07-08,P014,R02,36,126.0,
698,2025-07-08,P014,R03,36,126.0,
699,2025-07-08,P014,R04,35,122.5,
700,2025-07-08,P014,R05,34,119.0,
701,2025-07-08,P015,R01,76,136.8,
702,2025-07-08,P015,R02,97,174.6,
703,2025-07-08,P015,R03,78,140.4,
704,2025-07-08,P015,R04,63,113.4,
705,2025-07-08,P015,R05,83,149.4,
706,2025-07-08,P016,R01,66,118.8,
707,2025-07-08,P016,R02,82,147.6,
708,2025-07-08,P016,R03,81,145.8,
709,2025-07-08,P016,R04,84,151.2,
710,2025-07-08,P016,R05,74,133.2,
711,2025-07-08,P017,R01,66,128.7,
712,2025-07-08,P017,R02,69,134.55,
713,2025-07-08,P017,R03,72,140.4,
714,2025-07-08,P017,R04,62,120.9,
715,2025-07-08,P017,R05,54,105.3,
716,2025-07-08,P018,R01,34,95.2,
717,2025-07-08,P018,R02,35,98.0,
718,2025-07-08,P018,R03,38,106.4,
719,2025-07-08,P018,R04,38,106.4,
720,2025-07-08,P018,R05,34,95.2,
721,2025-07-09,P001,R01,163,244.5,
722,2025-07-09,P001,R02,313,399.07,PROM01
723,2025-07-09,P001,R03,135,202.5,
724,2025-07-09,P001,R04,251,320.02,PROM02
725,2025-07-09,P001,R05,191,286.5,
726,2025-07-09,P002,R01,106,169.6,
727,2025-07-09,P002,R02,118,188.8,
728,2025-07-09,P002,R03,117,187.2,
729,2025-07-09,P002,R04,123,196.8,
730,2025-07-09,P002,R05,123,196.8,
731,2025-07-09,P003,R01,93,204.6,
732,2025-07-09,P003,R02,81,178.2,
733,2025-07-09,P003,R03,79,173.8,
734,2025-07-09,P003,R04,90,198.0,
735,2025-07-09,P003,R05,91,200.2,
736,2025-07-09,P004,R01,77,231.0,
737,2025-07-09,P004,R02,60,180.0,
738,2025-07-09,P004,R03,60,180.0,
739,2025-07-09,P004,R04,72,216.0,
740,2025-07-09,P004,R05,78,234.0,
741,2025-07-09,P005,R01,248,198.4,
742,2025-07-09,P005,R02,283,226.4,
743,2025-07-09,P005,R03,235,188.0,
744,2025-07-09,P005,R04,274,219.2,
745,2025-07-09,P005,R05,266,212.8,
746,2025-07-09,P006,R01,132,158.4,
747,2025-07-09,P006,R02,142,170.4,
748,2025-07-09,P006,R03,151,181.2,
749,2025-07-09,P006,R04,116,139.2,
750,2025-07-09,P006,R05,146,175.2,
751,2025-07-09,P007,R01,56,252.0,
752,2025-07-09,P007,R02,57,256.5,
753,2025-07-09,P007,R03,53,238.5,
754,2025-07-09,P007,R04,60,270.0,
755,2025-07-09,P007,R05,61,274.5,
756,2025-07-09,P008,R01,58,162.4,
757,2025-07-09,P008,R02,32,89.6,
758,2025-07-09,P008,R03,43,120.4,
759,2025-07-09,P008,R04,60,168.0,
760,2025-07-09,P008,R05,46,128.8,
761,2025-07-09,P009,R01,36,104.4,
762,2025-07-09,P009,R02,44,127.6,
763,2025-07-09,P009,R03,35,101.5,
764,2025-07-09,P009,R04,39,113.1,
765,2025-07-09,P009,R05,37,107.3,
766,2025-07-09,P010,R01,25,80.0,
767,2025-07-09,P010,R02,32,102.4,
768,2025-07-09,P010,R03,33,105.6,
769,2025-07-09,P010,R04,31,99.2,
770,2025-07-09,P010,R05,26,83.2,
771,2025-07-09,P011,R01,33,66.0,
772,2025-07-09,P011,R02,35,70.0,
773,2025-07-09,P011,R03,36,72.0,
774,2025-07-09,P011,R04,34,68.0,
775,2025-07-09,P011,R05,32,64.0,
776,2025-07-09,P012,R01,54,135.0,
777,2025-07-09,P012,R02,63,157.5,
778,2025-07-09,P012,R03,53,132.5,
779,2025-07-09,P012,R04,66,165.0,
780,2025-07-09,P012,R05,61,152.5,
781,2025-07-09,P013,R01,49,127.4,
782,2025-07-09,P013,R02,55,143.0,
783,2025-07-09,P013,R03,45,117.0,
784,2025-07-09,P013,R04,54,140.4,
785,2025-07-09,P013,R05,50,130.0,
786,2025-07-09,P014,R01,33,115.5,
787,2025-07-09,P014,R02,36,126.0,
788,2025-07-09,P014,R03,38,133.0,
789,2025-07-09,P014,R04,38,133.0,
790,2025-07-09,P014,R05,31,108.5,
791,2025-07-09,P015,R01,87,156.6,
792,2025-07-09,P015,R02,92,165.6,
793,2025-07-09,P015,R03,86,154.8,
794,2025-07-09,P015,R04,64,115.2,
795,2025-07-09,P015,R05,83,149.4,
796,2025-07-09,P016,R01,79,142.2,
797,2025-07-09,P016,R02,73,131.4,
798,2025-07-09,P016,R03,80,144.0,
799,2025-07-09,P016,R04,79,142.2,
800,2025-07-09,P016,R05,81,145.8,
801,2025-07-09,P017,R01,67,130.65,
802,2025-07-09,P017,R02,66,128.7,
803,2025-07-09,P017,R03,69,134.55,
804,2025-07-09,P017,R04,65,126.75,
805,2025-07-09,P017,R05,70,136.5,
806,2025-07-09,P018,R01,36,100.8,
807,2025-07-09,P018,R02,32,89.6,
808,2025-07-09,P018,R03,34,95.2,
809,2025-07-09,P018,R04,35,98.0,
810,2025-07-09,P018,R05,37,103.6,
811,2025-07-10,P001,R01,151,226.5,
812,2025-07-10,P001,R02,266,339.15,PROM01
813,2025-07-10,P001,R03,172,258.0,
814,2025-07-10,P001,R04,255,325.12,PROM02
815,2025-07-10,P001,R05,188,282.0,
816,2025-07-10,P002,R01,123,196.8,
817,2025-07-10,P002,R02,103,164.8,
818,2025-07-10,P002,R03,122,195.2,
819,2025-07-10,P002,R04,111,177.6,
820,2025-07-10,P002,R05,122,195.2,
821,2025-07-10,P003,R01,90,198.0,
822,2025-07-10,P003,R02,80,176.0,
823,2025-07-10,P003,R03,74,162.8,
824,2025-07-10,P003,R04,96,211.2,
825,2025-07-10,P003,R05,75,165.0,
826,2025-07-10,P004,R01,79,237.0,
827,2025-07-10,P004,R02,77,231.0,
828,2025-07-10,P004,R03,74,222.0,
829,2025-07-10,P004,R04,80,240.0,
830,2025-07-10,P004,R05,79,237.0,
831,2025-07-10,P005,R01,235,188.0,
832,2025-07-10,P005,R02,253,202.4,
833,2025-07-10,P005,R03,205,164.0,
834,2025-07-10,P005,R04,315,252.0,
835,2025-07-10,P005,R05,236,188.8,
836,2025-07-10,P006,R01,141,169.2,
837,2025-07-10,P006,R02,141,169.2,
838,2025-07-10,P006,R03,148,177.6,
839,2025-07-10,P006,R04,119,142.8,
840,2025-07-10,P006,R05,124,148.8,
841,2025-07-10,P007,R01,51,229.5,
842,2025-07-10,P007,R02,66,297.0,
843,2025-07-10,P007,R03,61,274.5,
844,2025-07-10,P007,R04,54,243.0,
845,2025-07-10,P007,R05,65,292.5,
846,2025-07-10,P008,R01,60,168.0,
847,2025-07-10,P008,R02,33,92.4,
848,2025-07-10,P008,R03,44,123.2,
849,2025-07-10,P008,R04,61,170.8,
850,2025-07-10,P008,R05,42,117.6,
851,2025-07-10,P009,R01,39,113.1,
852,2025-07-10,P009,R02,35,101.5,
853,2025-07-10,P009,R03,44,127.6,
854,2025-07-10,P009,R04,35,101.5,
855,2025-07-10,P009,R05,39,113.1,
856,2025-07-10,P010,R01,31,99.2,
857,2025-07-10,P010,R02,32,102.4,
858,2025-07-10,P010,R03,34,108.8,
859,2025-07-10,P010,R04,29,92.8,
860,2025-07-10,P010,R05,32,102.4,
861,2025-07-10,P011,R01,31,62.0,
862,2025-07-10,P011,R02,34,68.0,
863,2025-07-10,P011,R03,30,60.0,
864,2025-07-10,P011,R04,34,68.0,
865,2025-07-10,P011,R05,34,68.0,
866,2025-07-10,P012,R01,68,170.0,
867,2025-07-10,P012,R02,56,140.0,
868,2025-07-10,P012,R03,51,127.5,
869,2025-07-10,P012,R04,70,175.0,
870,2025-07-10,P012,R05,68,170.0,
871,2025-07-10,P013,R01,53,137.8,
872,2025-07-10,P013,R02,42,109.2,
873,2025-07-10,P013,R03,50,130.0,
874,2025-07-10,P013,R04,48,124.8,
875,2025-07-10,P013,R05,54,140.4,
876,2025-07-10,P014,R01,34,119.0,
877,2025-07-10,P014,R02,34,119.0,
878,2025-07-10,P014,R03,32,112.0,
879,2025-07-10,P014,R04,31,108.5,
880,2025-07-10,P014,R05,39,136.5,
881,2025-07-10,P015,R01,83,149.4,
882,2025-07-10,P015,R02,96,172.8,
883,2025-07-10,P015,R03,65,117.0,
884,2025-07-10,P015,R04,75,135.0,
885,2025-07-10,P015,R05,71,127.8,
886,2025-07-10,P016,R01,68,122.4,
887,2025-07-10,P016,R02,78,140.4,
888,2025-07-10,P016,R03,67,120.6,
889,2025-07-10,P016,R04,83,149.4,
890,2025-07-10,P016,R05,70,126.0,
891,2025-07-10,P017,R01,57,111.15,
892,2025-07-10,P017,R02,69,134.55,
893,2025-07-10,P017,R03,59,115.05,
894,2025-07-10,P017,R04,56,109.2,
895,2025-07-10,P017,R05,70,136.5,
896,2025-07-10,P018,R01,29,81.2,
897,2025-07-10,P018,R02,38,106.4,
898,2025-07-10,P018,R03,30,84.0,
899,2025-07-10,P018,R04,30,84.0,
900,2025-07-10,P018,R05,32,89.6,
901,2025-07-11,P001,R01,143,214.5,
902,2025-07-11,P001,R02,325,414.37,PROM01
903,2025-07-11,P001,R03,139,208.5,
904,2025-07-11,P001,R04,240,306.0,PROM02
905,2025-07-11,P001,R05,151,226.5,
906,2025-07-11,P002,R01,120,192.0,
907,2025-07-11,P002,R02,112,179.2,
908,2025-07-11,P002,R03,120,192.0,
909,2025-07-11,P002,R04,121,193.6,
910,2025-07-11,P002,R05,112,179.2,
911,2025-07-11,P003,R01,74,162.8,
912,2025-07-11,P003,R02,95,209.0,
913,2025-07-11,P003,R03,73,160.6,
914,2025-07-11,P003,R04,93,204.6,
915,2025-07-11,P003,R05,83,182.6,
916,2025-07-11,P004,R01,60,180.0,
917,2025-07-11,P004,R02,67,201.0,
918,2025-07-11,P004,R03,73,219.0,
919,2025-07-11,P004,R04,69,207.0,
920,2025-07-11,P004,R05,61,183.0,
921,2025-07-11,P005,R01,188,150.4,
922,2025-07-11,P005,R02,272,217.6,
923,2025-07-11,P005,R03,208,166.4,
924,2025-07-11,P005,R04,324,259.2,
925,2025-07-11,P005,R05,243,194.4,
926,2025-07-11,P006,R01,155,186.0,
927,2025-07-11,P006,R02,133,159.6,
928,2025-07-11,P006,R03,139,166.8,
929,2025-07-11,P006,R04,118,141.6,
930,2025-07-11,P006,R05,143,171.6,
931,2025-07-11,P007,R01,62,279.0,
932,2025-07-11,P007,R02,63,283.5,
933,2025-07-11,P007,R03,54,243.0,
934,2025-07-11,P007,R04,59,265.5,
935,2025-07-11,P007,R05,55,247.5,
936,2025-07-11,P008,R01,53,148.4,
937,2025-07-11,P008,R02,35,98.0,
938,2025-07-11,P008,R03,43,120.4,
939,2025-07-11,P008,R04,52,145.6,
940,2025-07-11,P008,R05,47,131.6,
941,2025-07-11,P009,R01,38,110.2,
942,2025-07-11,P009,R02,35,101.5,
943,2025-07-11,P009,R03,45,130.5,
944,2025-07-11,P009,R04,34,98.6,
945,2025-07-11,P009,R05,43,124.7,
946,2025-07-11,P010,R01,26,83.2,
947,2025-07-11,P010,R02,26,83.2,
948,2025-07-11,P010,R03,32,102.4,
949,2025-07-11,P010,R04,32,102.4,
950,2025-07-11,P010,R05,30,96.0,
951,2025-07-11,P011,R01,35,70.0,
952,2025-07-11,P011,R02,35,70.0,
953,2025-07-11,P011,R03,33,66.0,
954,2025-07-11,P011,R04,31,62.0,
955,2025-07-11,P011,R05,33,66.0,
956,2025-07-11,P012,R01,62,155.0,
957,2025-07-11,P012,R02,70,175.0,
958,2025-07-11,P012,R03,59,147.5,
959,2025-07-11,P012,R04,76,190.0,
960,2025-07-11,P012,R05,68,170.0,
961,2025-07-11,P013,R01,49,127.4,
962,2025-07-11,P013,R02,45,117.0,
963,2025-07-11,P013,R03,49,127.4,
964,2025-07-11,P013,R04,43,111.8,
965,2025-07-11,P013,R05,50,130.0,
966,2025-07-11,P014,R01,33,115.5,
967,2025-07-11,P014,R02,31,108.5,
968,2025-07-11,P014,R03,39,136.5,
969,2025-07-11,P014,R04,34,119.0,
970,2025-07-11,P014,R05,38,133.0,
971,2025-07-11,P015,R01,86,154.8,
972,2025-07-11,P015,R02,100,180.0,
973,2025-07-11,P015,R03,84,151.2,
974,2025-07-11,P015,R04,79,142.2,
975,2025-07-11,P015,R05,84,151.2,
976,2025-07-11,P016,R01,80,144.0,
977,2025-07-11,P016,R02,66,118.8,
978,2025-07-11,P016,R03,86,154.8,
979,2025-07-11,P016,R04,84,151.2,
980,2025-07-11,P016,R05,69,124.2,
981,2025-07-11,P017,R01,59,115.05,
982,2025-07-11,P017,R02,59,115.05,
983,2025-07-11,P017,R03,69,134.55,
984,2025-07-11,P017,R04,61,118.95,
985,2025-07-11,P017,R05,56,109.2,
986,2025-07-11,P018,R01,29,81.2,
987,2025-07-11,P018,R02,31,86.8,
988,2025-07-11,P018,R03,33,92.4,
989,2025-07-11,P018,R04,32,89.6,
990,2025-07-11,P018,R05,33,92.4,
991,2025-07-12,P001,R01,191,286.5,
992,2025-07-12,P001,R02,349,444.97,PROM01
993,2025-07-12,P001,R03,203,304.5,
994,2025-07-12,P001,R04,346,441.15,PROM02
995,2025-07-12,P001,R05,229,343.5,
996,2025-07-12,P002,R01,144,230.4,
997,2025-07-12,P002,R02,135,216.0,
998,2025-07-12,P002,R03,128,204.8,
999,2025-07-12,P002,R04,142,227.2,
1000,2025-07-12,P002,R05,153,244.8,
1001,2025-07-12,P003,R01,115,253.0,
1002,2025-07-12,P003,R02,95,209.0,
1003,2025-07-12,P003,R03,113,248.6,
1004,2025-07-12,P003,R04,93,204.6,
1005,2025-07-12,P003,R05,103,226.6,
1006,2025-07-12,P004,R01,83,249.0,
1007,2025-07-12,P004,R02,81,243.0,
1008,2025-07-12,P004,R03,86,258.0,
1009,2025-07-12,P004,R04,97,291.0,
1010,2025-07-12,P004,R05,82,246.0,
1011,2025-07-12,P005,R01,297,237.6,
1012,2025-07-12,P005,R02,377,301.6,
1013,2025-07-12,P005,R03,340,272.0,
1014,2025-07-12,P005,R04,353,282.4,
1015,2025-07-12,P005,R05,345,276.0,
1016,2025-07-12,P006,R01,151,181.2,
1017,2025-07-12,P006,R02,150,180.0,
1018,2025-07-12,P006,R03,197,236.4,
1019,2025-07-12,P006,R04,194,232.8,
1020,2025-07-12,P006,R05,179,214.8,
1021,2025-07-12,P007,R01,82,369.0,
1022,2025-07-12,P007,R02,76,342.0,
1023,2025-07-12,P007,R03,66,297.0,
1024,2025-07-12,P007,R04,73,328.5,
1025,2025-07-12,P007,R05,85,382.5,
1026,2025-07-12,P008,R01,72,201.6,
1027,2025-07-12,P008,R02,51,142.8,
1028,2025-07-12,P008,R03,72,201.6,
1029,2025-07-12,P008,R04,61,170.8,
1030,2025-07-12,P008,R05,64,179.2,
1031,2025-07-12,P009,R01,47,136.3,
1032,2025-07-12,P009,R02,53,153.7,
1033,2025-07-12,P009,R03,52,150.8,
1034,2025-07-12,P009,R04,50,145.0,
1035,2025-07-12,P009,R05,49,142.1,
1036,2025-07-12,P010,R01,37,118.4,
1037,2025-07-12,P010,R02,37,118.4,
1038,2025-07-12,P010,R03,35,112.0,
1039,2025-07-12,P010,R04,39,124.8,
1040,2025-07-12,P010,R05,34,108.8,
1041,2025-07-12,P011,R01,45,90.0,
1042,2025-07-12,P011,R02,51,102.0,
1043,2025-07-12,P011,R03,43,86.0,
1044,2025-07-12,P011,R04,48,96.0,
1045,2025-07-12,P011,R05,49,98.0,
1046,2025-07-12,P012,R01,85,212.5,
1047,2025-07-12,P012,R02,79,197.5,
1048,2025-07-12,P012,R03,62,155.0,
1049,2025-07-12,P012,R04,85,212.5,
1050,2025-07-12,P012,R05,84,210.0,
1051,2025-07-12,P013,R01,65,169.0,
1052,2025-07-12,P013,R02,56,145.6,
1053,2025-07-12,P013,R03,67,174.2,
1054,2025-07-12,P013,R04,62,161.2,
1055,2025-07-12,P013,R05,67,174.2,
1056,2025-07-12,P014,R01,50,175.0,
1057,2025-07-12,P014,R02,46,161.0,
1058,2025-07-12,P014,R03,52,182.0,
1059,2025-07-12,P014,R04,47,164.5,
1060,2025-07-12,P014,R05,48,168.0,
1061,2025-07-12,P015,R01,114,205.2,
1062,2025-07-12,P015,R02,133,239.4,
1063,2025-07-12,P015,R03,103,185.4,
1064,2025-07-12,P015,R04,78,140.4,
1065,2025-07-12,P015,R05,98,176.4,
1066,2025-07-12,P016,R01,94,169.2,
1067,2025-07-12,P016,R02,86,154.8,
1068,2025-07-12,P016,R03,94,169.2,
1069,2025-07-12,P016,R04,86,154.8,
1070,2025-07-12,P016,R05,110,198.0,
1071,2025-07-12,P017,R01,71,138.45,
1072,2025-07-12,P017,R02,90,175.5,
1073,2025-07-12,P017,R03,84,163.8,
1074,2025-07-12,P017,R04,82,159.9,
1075,2025-07-12,P017,R05,83,161.85,
1076,2025-07-12,P018,R01,48,134.4,
1077,2025-07-12,P018,R02,50,140.0,
1078,2025-07-12,P018,R03,49,137.2,
1079,2025-07-12,P018,R04,42,117.6,
1080,2025-07-12,P018,R05,44,123.2,
1081,2025-07-13,P001,R01,208,312.0,
1082,2025-07-13,P001,R02,415,529.12,PROM01
1083,2025-07-13,P001,R03,177,265.5,
1084,2025-07-13,P001,R04,323,411.82,PROM02
1085,2025-07-13,P001,R05,214,321.0,
1086,2025-07-13,P002,R01,146,233.6,
1087,2025-07-13,P002,R02,130,208.0,
1088,2025-07-13,P002,R03,140,224.0,
1089,2025-07-13,P002,R04,136,217.6,
1090,2025-07-13,P002,R05,141,225.6,
1091,2025-07-13,P003,R01,104,228.8,
1092,2025-07-13,P003,R02,113,248.6,
1093,2025-07-13,P003,R03,119,261.8,
1094,2025-07-13,P003,R04,115,253.0,
1095,2025-07-13,P003,R05,95,209.0,
1096,2025-07-13,P004,R01,79,237.0,
1097,2025-07-13,P004,R02,95,285.0,
1098,2025-07-13,P004,R03,85,255.0,
1099,2025-07-13,P004,R04,97,291.0,
1100,2025-07-13,P004,R05,95,285.0,
1101,2025-07-13,P005,R01,315,252.0,
1102,2025-07-13,P005,R02,381,304.8,
1103,2025-07-13,P005,R03,296,236.8,
1104,2025-07-13,P005,R04,415,332.0,
1105,2025-07-13,P005,R05,297,237.6,
1106,2025-07-13,P006,R01,200,240.0,
1107,2025-07-13,P006,R02,185,222.0,
1108,2025-07-13,P006,R03,169,202.8,
1109,2025-07-13,P006,R04,180,216.0,
1110,2025-07-13,P006,R05,198,237.6,
1111,2025-07-13,P007,R01,73,328.5,
1112,2025-07-13,P007,R02,75,337.5,
1113,2025-07-13,P007,R03,84,378.0,
1114,2025-07-13,P007,R04,85,382.5,
1115,2025-07-13,P007,R05,81,364.5,
1116,2025-07-13,P008,R01,77,215.6,
1117,2025-07-13,P008,R02,50,140.0,
1118,2025-07-13,P008,R03,67,187.6,
1119,2025-07-13,P008,R04,70,196.0,
1120,2025-07-13,P008,R05,57,159.6,
1121,2025-07-13,P009,R01,49,142.1,
1122,2025-07-13,P009,R02,49,142.1,
1123,2025-07-13,P009,R03,47,136.3,
1124,2025-07-13,P009,R04,47,136.3,
1125,2025-07-13,P009,R05,58,168.2,
1126,2025-07-13,P010,R01,38,121.6,
1127,2025-07-13,P010,R02,35,112.0,
1128,2025-07-13,P010,R03,34,108.8,
1129,2025-07-13,P010,R04,34,108.8,
1130,2025-07-13,P010,R05,43,137.6,
1131,2025-07-13,P011,R01,40,80.0,
1132,2025-07-13,P011,R02,49,98.0,
1133,2025-07-13,P011,R03,50,100.0,
1134,2025-07-13,P011,R04,50,100.0,
1135,2025-07-13,P011,R05,39,78.0,
1136,2025-07-13,P012,R01,74,185.0,
1137,2025-07-13,P012,R02,76,190.0,
1138,2025-07-13,P012,R03,63,157.5,
1139,2025-07-13,P012,R04,102,255.0,
1140,2025-07-13,P012,R05,84,210.0,
1141,2025-07-13,P013,R01,56,145.6,
1142,2025-07-13,P013,R02,60,156.0,
1143,2025-07-13,P013,R03,57,148.2,
1144,2025-07-13,P013,R04,58,150.8,
1145,2025-07-13,P013,R05,61,158.6,
1146,2025-07-13,P014,R01,44,154.0,
1147,2025-07-13,P014,R02,51,178.5,
1148,2025-07-13,P014,R03,51,178.5,
1149,2025-07-13,P014,R04,53,185.5,
1150,2025-07-13,P014,R05,46,161.0,
1151,2025-07-13,P015,R01,106,190.8,
1152,2025-07-13,P015,R02,121,217.8,
1153,2025-07-13,P015,R03,114,205.2,
1154,2025-07-13,P015,R04,98,176.4,
1155,2025-07-13,P015,R05,89,160.2,
1156,2025-07-13,P016,R01,92,165.6,
1157,2025-07-13,P016,R02,104,187.2,
1158,2025-07-13,P016,R03,111,199.8,
1159,2025-07-13,P016,R04,101,181.8,
1160,2025-07-13,P016,R05,88,158.4,
1161,2025-07-13,P017,R01,90,175.5,
1162,2025-07-13,P017,R02,90,175.5,
1163,2025-07-13,P017,R03,76,148.2,
1164,2025-07-13,P017,R04,88,171.6,
1165,2025-07-13,P017,R05,76,148.2,
1166,2025-07-13,P018,R01,50,140.0,
1167,2025-07-13,P018,R02,40,112.0,
1168,2025-07-13,P018,R03,44,123.2,
1169,2025-07-13,P018,R04,50,140.0,
1170,2025-07-13,P018,R05,44,123.2,
1171,2025-07-14,P001,R01,168,252.0,
1172,2025-07-14,P001,R02,276,351.9,PROM01
1173,2025-07-14,P001,R03,173,259.5,
1174,2025-07-14,P001,R04,243,309.82,PROM02
1175,2025-07-14,P001,R05,144,216.0,
1176,2025-07-14,P002,R01,126,201.6,
1177,2025-07-14,P002,R02,123,196.8,
1178,2025-07-14,P002,R03,117,187.2,
1179,2025-07-14,P002,R04,121,193.6,
1180,2025-07-14,P002,R05,99,158.4,
1181,2025-07-14,P003,R01,79,173.8,
1182,2025-07-14,P003,R02,93,204.6,
1183,2025-07-14,P003,R03,89,195.8,
1184,2025-07-14,P003,R04,75,165.0,
1185,2025-07-14,P003,R05,90,198.0,
1186,2025-07-14,P004,R01,68,204.0,
1187,2025-07-14,P004,R02,59,177.0,
1188,2025-07-14,P004,R03,61,183.0,
1189,2025-07-14,P004,R04,64,192.0,
1190,2025-07-14,P004,R05,77,231.0,
1191,2025-07-14,P005,R01,219,175.2,
1192,2025-07-14,P005,R02,281,224.8,
1193,2025-07-14,P005,R03,212,169.6,
1194,2025-07-14,P005,R04,292,233.6,
1195,2025-07-14,P005,R05,225,180.0,
1196,2025-07-14,P006,R01,116,139.2,
1197,2025-07-14,P006,R02,131,157.2,
1198,2025-07-14,P006,R03,146,175.2,
1199,2025-07-14,P006,R04,133,159.6,
1200,2025-07-14,P006,R05,119,142.8,
1201,2025-07-14,P007,R01,67,301.5,
1202,2025-07-14,P007,R02,61,274.5,
1203,2025-07-14,P007,R03,51,229.5,
1204,2025-07-14,P007,R04,60,270.0,
1205,2025-07-14,P007,R05,55,247.5,
1206,2025-07-14,P008,R01,48,134.4,
1207,2025-07-14,P008,R02,37,103.6,
1208,2025-07-14,P008,R03,45,126.0,
1209,2025-07-14,P008,R04,56,156.8,
1210,2025-07-14,P008,R05,39,109.2,
1211,2025-07-14,P009,R01,45,130.5,
1212,2025-07-14,P009,R02,34,98.6,
1213,2025-07-14,P009,R03,40,116.0,
1214,2025-07-14,P009,R04,40,116.0,
1215,2025-07-14,P009,R05,45,130.5,
1216,2025-07-14,P010,R01,30,96.0,
1217,2025-07-14,P010,R02,29,92.8,
1218,2025-07-14,P010,R03,29,92.8,
1219,2025-07-14,P010,R04,31,99.2,
1220,2025-07-14,P010,R05,34,108.8,
1221,2025-07-14,P011,R01,32,64.0,
1222,2025-07-14,P011,R02,29,58.0,
1223,2025-07-14,P011,R03,38,76.0,
1224,2025-07-14,P011,R04,33,66.0,
1225,2025-07-14,P011,R05,37,74.0,
1226,2025-07-14,P012,R01,62,155.0,
1227,2025-07-14,P012,R02,71,177.5,
1228,2025-07-14,P012,R03,57,142.5,
1229,2025-07-14,P012,R04,68,170.0,
1230,2025-07-14,P012,R05,51,127.5,
1231,2025-07-14,P013,R01,48,124.8,
1232,2025-07-14,P013,R02,52,135.2,
1233,2025-07-14,P013,R03,43,111.8,
1234,2025-07-14,P013,R04,52,135.2,
1235,2025-07-14,P013,R05,47,122.2,
1236,2025-07-14,P014,R01,38,133.0,
1237,2025-07-14,P014,R02,39,136.5,
1238,2025-07-14,P014,R03,31,108.5,
1239,2025-07-14,P014,R04,38,133.0,
1240,2025-07-14,P014,R05,35,122.5,
1241,2025-07-14,P015,R01,79,142.2,
1242,2025-07-14,P015,R02,79,142.2,
1243,2025-07-14,P015,R03,66,118.8,
1244,2025-07-14,P015,R04,78,140.4,
1245,2025-07-14,P015,R05,77,138.6,
1246,2025-07-14,P016,R01,88,158.4,
1247,2025-07-14,P016,R02,77,138.6,
1248,2025-07-14,P016,R03,71,127.8,
1249,2025-07-14,P016,R04,82,147.6,
1250,2025-07-14,P016,R05,69,124.2,
